replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Num Q Updates,trainer/Num Policy Updates,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/MMD Loss Mean,trainer/MMD Loss Std,trainer/MMD Loss Max,trainer/MMD Loss Min,trainer/Action Divergence Mean,trainer/Action Divergence Std,trainer/Action Divergence Max,trainer/Action Divergence Min,trainer/Raw Action Divergence Mean,trainer/Raw Action Divergence Std,trainer/Raw Action Divergence Max,trainer/Raw Action Divergence Min,trainer/Alpha,exploration/num steps total,exploration/num paths total,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/evaluation sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
999000,30.854008,33.300613,0,0,536.97406,424.04877,61.833355,472.1058,-82.217316,424.05502,61.953213,471.74838,-83.62904,424.712,61.311436,477.2564,-82.94303,0.09359482,0.07361366,0.54855335,0.01994612,0.07710855,0.18471093,1.7552999,0.000180427,0.29147407,0.70075643,6.5898194,0.006366726,22026.4668,0,0,110000,110,1000,0,1000,1000,4.957689166,1.0716749,7.349486016,-0.790455498,4957.689166,139.5581794,5150.455023,4740.586986,-0.3845139,0.6972241,0.99883926,-0.9997999,10,4957.689166,18.16363356,0.021697825,0.106950252,178.2324665,196.5247481,1853.525517,10
999000,28.95273,29.661158,0,0,335.37662,431.61133,56.64945,477.32632,-83.77975,430.85645,56.258114,477.6329,-83.43739,431.90173,56.537304,476.0508,-83.21535,0.08475857,0.05613292,0.49486881,0.01955988,0.06690577,0.1774333,2.1617608,0.00029311,0.21044557,0.42567584,5.306033,0.006838043,22026.4668,0,0,120000,120,1000,0,1000,1000,4.924055015,1.229910638,7.529922928,-1.07688812,4924.055015,179.8550345,5122.904791,4524.163084,-0.3701726,0.69686675,0.9989589,-0.99973446,10,4924.055015,17.60441793,0.014452549,0.089532617,178.7464247,196.4548278,2049.984739,11
999000,40.10459,44.4493,0,0,609.7257,436.19928,63.796535,480.82385,-94.72675,436.54727,63.893406,480.78546,-95.98521,436.5,64.11258,486.3851,-92.526375,0.09745966,0.06538822,0.6663819,0.024495441,0.09454666,0.3437826,4.637053,0.000437543,0.28459495,0.76012784,10.157024,0.010377414,22026.4668,0,0,130000,130,1000,0,1000,1000,4.9889308,1.091061217,8.179980587,-1.050011824,4988.9308,99.0090065,5168.489318,4832.329962,-0.3773604,0.70089585,0.9982763,-0.9999345,10,4988.9308,18.41345217,0.017384979,0.096676241,180.6451553,199.1726687,2249.165093,12
999000,22.838663,20.371157,0,0,277.89575,446.24503,42.180782,490.99786,-93.53685,446.11334,42.245586,491.694,-94.28219,445.4119,42.607067,491.56693,-94.56389,0.08285119,0.05879998,0.58510137,0.017835267,0.06421872,0.20052429,2.6760657,0.00054985,0.21153957,0.57026327,7.6463923,0.003726284,22026.4668,0,0,140000,140,1000,0,1000,1000,5.055735861,1.062745382,7.675633817,-0.983623651,5055.735861,93.21753683,5144.947421,4869.012424,-0.3814272,0.70282567,0.99961895,-0.99998116,10,5055.735861,17.81718446,0.014415444,0.080715698,143.7484739,161.6607895,2410.832509,13
999000,53.085747,54.803825,0,0,266.17538,440.3373,87.174644,500.12973,-100.443275,440.52527,87.21331,500.58078,-101.32959,440.8532,86.40536,500.8972,-100.338326,0.0820542,0.06310234,0.6118819,0.016122114,0.07500058,0.27244714,3.210628,0.000546066,0.22211629,0.67026234,8.4540615,0.004108119,22026.4668,0,0,150000,150,1000,0,1000,1000,5.075092406,1.002318467,7.656979324,-1.116443292,5075.092406,82.17245875,5170.475748,4880.843019,-0.38429153,0.696811,0.9997229,-0.99995726,10,5075.092406,14.6593925,0.014320904,0.077391333,141.269492,156.0205968,2566.857264,14
999000,40.745502,38.943592,0,0,199.68192,449.65607,66.067245,499.72647,-99.688965,449.43683,66.171555,500.4383,-99.7509,448.7422,66.85088,505.49432,-102.86345,0.07944592,0.061321575,0.52210355,0.019937154,0.049408615,0.12616897,1.32895,0.000276294,0.20730947,0.5621611,6.0264883,0.007670221,22026.4668,0,0,160000,160,1000,0,1000,1000,5.080360163,1.114291486,7.920982364,-1.122758051,5080.360163,180.8247697,5297.07839,4766.409366,-0.38819817,0.7016334,0.99948514,-0.99992967,10,5080.360163,14.55562094,0.013359882,0.076342887,139.9873853,154.632709,2721.49392,15
999000,18.81907,19.666138,0,0,263.38068,447.79944,82.57015,495.8278,-109.13208,446.8774,82.59798,493.03275,-107.78122,447.29147,82.23587,492.8126,-106.36737,0.08222774,0.06348952,0.56929004,0.020725766,0.06903948,0.24212281,2.9566987,0.000117573,0.22315182,0.64221215,7.1422215,0.007785527,22026.4668,0,0,170000,170,1000,0,1000,1000,4.913591102,1.291318722,7.614925757,-0.847248332,4913.591102,398.0753617,5235.631904,3756.994009,-0.37060753,0.69397503,0.9985813,-0.9997662,10,4913.591102,14.58396771,0.014632122,0.085087577,140.6570656,155.340753,2876.838932,16
999000,25.410995,23.139013,0,0,247.33208,452.5703,65.97492,499.91486,-108.54496,452.06012,66.008736,499.0522,-108.16225,451.71527,66.027985,500.93365,-107.90247,0.081727766,0.052843563,0.49125224,0.019175187,0.0595591,0.24160029,3.567542,0.00015624,0.19312179,0.40024787,5.222703,0.005643181,22026.4668,0,0,180000,180,1000,0,1000,1000,4.938182767,1.076634202,7.587599209,-1.064552783,4938.182767,150.964828,5178.958641,4674.833916,-0.38462052,0.6956767,0.99846286,-0.99992484,10,4938.182767,18.02715718,0.02512681,0.099709185,165.8987426,184.0507358,3060.893836,17
999000,40.281143,35.44662,0,0,90.755875,445.57776,94.02322,498.92075,-121.40545,445.86734,93.7297,501.52768,-120.717865,445.50934,94.47215,499.13458,-110.47322,0.07431453,0.055812024,0.58076715,0.021256752,0.043986425,0.10754794,1.2778164,0.000151971,0.1793758,0.57185346,7.482069,0.00708836,22026.4668,0,0,190000,190,1000,0,1000,1000,4.53921259,1.816097664,7.485397161,-1.211057688,4539.21259,1118.715928,5278.597361,1809.505016,-0.34300417,0.67472416,0.99828786,-0.99979085,10,4539.21259,16.0936374,0.013908856,0.073960926,156.0174505,172.1989577,3233.099085,18
999000,32.34191,29.98704,0,0,43.1781,456.9413,55.505722,497.9458,-110.06389,456.84503,55.394558,498.1496,-108.04936,457.3145,56.430107,498.57782,-106.268814,0.07267244,0.04841048,0.44228598,0.014494589,0.04324226,0.09800748,1.1623483,0.000230791,0.15547603,0.34715608,4.2206354,0.002693585,22026.4668,0,0,200000,200,1000,0,1000,1000,4.962759139,1.024862563,7.628072248,-1.291402646,4962.759139,109.4082373,5117.471236,4774.817041,-0.37988478,0.69638866,0.9984241,-0.9998892,10,4962.759139,17.20982882,0.025537553,0.101250648,165.4264797,182.7630967,3415.866591,19
999000,26.35979,25.784607,0,0,55.079098,458.48322,54.043365,502.72382,-98.5898,458.32733,54.05515,502.43454,-99.95702,458.8789,54.586147,505.0173,-107.32682,0.073274195,0.041704614,0.37739772,0.011967317,0.045868017,0.095427625,1.1104398,0.00019476,0.14419582,0.23680788,3.109474,0.00272859,22026.4668,0,0,210000,210,1000,0,1000,1000,4.999709222,1.122538466,7.923085513,-1.025195459,4999.709222,147.4587723,5280.58071,4702.988401,-0.3654534,0.70486414,0.99920833,-0.99979347,10,4999.709222,17.57492538,0.013822113,0.07505212,141.9020055,159.5658051,3575.438562,20
999000,48.470787,46.436832,0,0,177.71896,453.83295,68.145134,501.6236,-105.639915,453.7295,68.218094,503.42673,-105.08449,454.56354,67.97666,501.73276,-101.88279,0.07862287,0.056325722,0.52233917,0.018475458,0.051762085,0.16788913,2.4961162,0.000315375,0.1919084,0.5056121,6.156167,0.005612594,22026.4668,0,0,220000,220,1000,0,1000,1000,4.978843361,0.992206284,7.55423521,-1.303644638,4978.843361,97.00496796,5103.123061,4816.543742,-0.38026088,0.69636685,0.9978757,-0.9998776,10,4978.843361,14.38933314,0.014262926,0.075214805,140.2123959,154.6912068,3730.134224,21
999000,25.865438,26.721272,0,0,2.851057,460.37024,42.838406,496.4395,-100.49838,460.0844,42.489006,498.16257,-101.221596,460.4802,42.98944,499.45746,-102.013466,0.07098285,0.044930954,0.35872182,0.016873593,0.04475206,0.13516806,1.5180542,2.77E-05,0.14321691,0.2798802,2.7475233,0.004301816,22026.4668,0,0,230000,230,1000,0,1000,1000,4.51771884,1.797847347,7.581236036,-1.686190728,4517.71884,1342.740771,5441.353695,548.2648223,-0.32830924,0.6824,0.9996102,-0.99984133,10,4517.71884,14.56423837,0.014095667,0.067690699,139.0887863,153.734811,3883.873388,22
999000,20.844236,20.758095,0,0,106.53724,456.0017,66.66524,500.8209,-100.37621,455.6288,66.73648,500.08524,-102.363785,456.26996,67.4003,505.57925,-103.29005,0.075500146,0.051656716,0.4399642,0.009682192,0.0519451,0.14419264,1.5583558,0.000141547,0.17080274,0.36146057,4.1243563,0.001148346,22026.4668,0,0,240000,240,1000,0,1000,1000,4.733619219,1.589102336,7.758695239,-1.086163788,4733.619219,869.7463451,5146.966473,2140.081014,-0.3415712,0.6977239,0.9993166,-0.9999593,10,4733.619219,14.55806406,0.014297279,0.059426083,140.9640044,155.5957919,4039.473368,23
999000,28.070024,24.90864,0,0,-74.17598,456.56393,71.46241,506.1598,-180.99571,456.39252,71.55722,505.47833,-187.38858,456.13037,71.03781,506.4175,-182.06844,0.06731461,0.057782374,0.60691303,0.018820656,0.042363875,0.20656031,3.1159086,7.53E-05,0.16336823,0.57713646,8.403544,0.004615578,22026.4668,0,0,250000,250,1000,0,1000,1000,4.885402179,1.064755812,7.46108739,-1.114866956,4885.402179,125.8769757,5077.178954,4678.922158,-0.36886892,0.69488645,0.99691343,-0.9997563,10,4885.402179,15.17081483,0.015040701,0.072394108,143.5821283,158.8403779,4198.318509,24
999000,35.91494,32.512455,0,0,101.465744,449.75772,83.34755,498.70645,-104.25587,449.53223,83.11298,499.25983,-101.79991,449.48856,83.115654,497.98407,-99.25115,0.07499096,0.054106843,0.38552648,0.014081596,0.050505333,0.13849685,1.5598698,4.79E-05,0.17572573,0.3831195,3.3811138,0.0032991,22026.4668,0,0,260000,260,1000,0,1000,1000,5.028509391,1.06343268,7.449120499,-1.339104462,5028.509391,180.0819713,5307.715755,4682.847368,-0.38515708,0.6990496,0.9977077,-0.99990237,10,5028.509391,14.89546708,0.015594026,0.076290593,143.6814054,158.6687571,4356.9919,25
999000,32.95703,35.65792,0,0,58.329285,462.61115,41.85154,499.37415,-109.02166,463.27063,41.59845,497.95215,-105.27788,464.14197,41.28547,497.21695,-103.76883,0.07363436,0.050057754,0.5577706,0.01645511,0.05122135,0.2380554,3.2994146,0.000366428,0.16250488,0.47604665,6.841548,0.004777691,22026.4668,0,0,270000,270,1000,0,1000,1000,4.454765263,1.887115327,7.783223028,-1.112298657,4454.765263,1269.935873,5215.754415,1256.524424,-0.33177328,0.67379475,0.999325,-0.9995824,10,4454.765263,14.86194791,0.013636239,0.061883408,143.6510256,158.5884932,4515.585086,26
999000,24.723143,29.152802,0,0,188.9161,453.42456,73.23744,505.5423,-92.50572,453.69016,73.46716,503.51013,-92.70701,453.2958,73.81276,499.93207,-97.78944,0.07913285,0.060274072,0.52865297,0.01291127,0.061685022,0.18970135,2.260421,9.80E-05,0.2034652,0.5178505,6.079955,0.001701326,22026.4668,0,0,280000,280,1000,0,1000,1000,4.938721787,1.14002368,8.015034014,-1.161443174,4938.721787,188.424239,5190.953007,4519.65984,-0.37717372,0.7028786,0.99818075,-0.99979126,10,4938.721787,14.89420162,0.014801369,0.08269339,144.0499031,159.0415995,4674.631723,27
999000,15.276821,16.06586,0,0,-88.780525,462.9523,42.800926,504.2087,-93.709816,463.20337,42.935177,507.34525,-91.66756,463.20892,43.00545,507.73853,-88.959076,0.066947855,0.03891536,0.2494872,0.017463783,0.032664686,0.06562526,0.5928113,0.000141755,0.121459015,0.17553133,1.30194,0.005752296,22026.4668,0,0,290000,290,1000,0,1000,1000,4.98606835,1.09072444,7.744396496,-1.390546864,4986.06835,101.9321525,5175.184488,4759.029708,-0.37865174,0.6984865,0.9993298,-0.99982107,10,4986.06835,14.44791555,0.0145776,0.081186915,137.9167344,152.4604145,4827.09734,28
